timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,T-JUS-CKGL,QGL,class
2018-04-10 14:27:43.000000,1.889188e+07,9.419265e+06,1.208285e+02,4.012336e+06,8.806923e+01,,,,3
2018-04-10 14:27:44.000000,1.889924e+07,9.426568e+06,1.208276e+02,4.012590e+06,8.807219e+01,,,,3
2018-04-10 14:27:45.000000,1.890657e+07,9.433878e+06,1.208268e+02,4.012848e+06,8.807524e+01,,,,3
2018-04-10 14:27:46.000000,1.891388e+07,9.441189e+06,1.208259e+02,4.013108e+06,8.807833e+01,,,,3
2018-04-10 14:27:47.000000,1.892116e+07,9.448483e+06,1.208251e+02,4.013368e+06,8.808136e+01,,,,3
2018-04-10 14:27:48.000000,1.892842e+07,9.455841e+06,1.208241e+02,4.013625e+06,8.808409e+01,,,,3
2018-04-10 14:27:49.000000,1.893567e+07,9.463190e+06,1.208232e+02,4.013883e+06,8.808632e+01,,,,3
2018-04-10 14:27:50.000000,1.894290e+07,9.470402e+06,1.208223e+02,4.014144e+06,8.808789e+01,,,,3
2018-04-10 14:27:51.000000,1.895011e+07,9.477523e+06,1.208215e+02,4.014409e+06,8.808872e+01,,,,3
2018-04-10 14:27:52.000000,1.895730e+07,9.484642e+06,1.208208e+02,4.014689e+06,8.808963e+01,,,,3
2018-04-10 14:27:53.000000,1.896445e+07,9.491813e+06,1.208200e+02,4.014965e+06,8.809077e+01,,,,3
2018-04-10 14:27:54.000000,1.897157e+07,9.499011e+06,1.208192e+02,4.015223e+06,8.809091e+01,,,,3
2018-04-10 14:27:55.000000,1.897866e+07,9.506184e+06,1.208184e+02,4.015494e+06,8.808957e+01,,,,3
2018-04-10 14:27:56.000000,1.898574e+07,9.513388e+06,1.208174e+02,4.015775e+06,8.808676e+01,,,,3
2018-04-10 14:27:57.000000,1.899282e+07,9.520555e+06,1.208164e+02,4.016060e+06,8.808267e+01,,,,3
2018-04-10 14:27:58.000000,1.899989e+07,9.527653e+06,1.208155e+02,4.016343e+06,8.807750e+01,,,,3
2018-04-10 14:27:59.000000,1.900694e+07,9.534777e+06,1.208146e+02,4.016621e+06,8.807138e+01,,,,3
2018-04-10 14:28:00.000000,1.901398e+07,9.541923e+06,1.208136e+02,4.016893e+06,8.806436e+01,,,,3
2018-04-10 14:28:01.000000,1.902101e+07,9.549091e+06,1.208126e+02,4.017155e+06,8.805667e+01,,,,3
2018-04-10 14:28:02.000000,1.902804e+07,9.556251e+06,1.208115e+02,4.017399e+06,8.804898e+01,,,,3
2018-04-10 14:28:03.000000,1.903506e+07,9.563383e+06,1.208104e+02,4.017622e+06,8.804209e+01,,,,3
2018-04-10 14:28:04.000000,1.904207e+07,9.570513e+06,1.208093e+02,4.017831e+06,8.803651e+01,,,,3
2018-04-10 14:28:05.000000,1.904909e+07,9.577655e+06,1.208081e+02,4.018024e+06,8.803251e+01,,,,3
2018-04-10 14:28:06.000000,1.905610e+07,9.584811e+06,1.208069e+02,4.018199e+06,8.803020e+01,,,,3
2018-04-10 14:28:07.000000,1.906310e+07,9.591983e+06,1.208057e+02,4.018358e+06,8.802959e+01,,,,3
2018-04-10 14:28:08.000000,1.907011e+07,9.599169e+06,1.208045e+02,4.018507e+06,8.803059e+01,,,,3
2018-04-10 14:28:09.000000,1.907712e+07,9.606362e+06,1.208031e+02,4.018651e+06,8.803311e+01,,,,3
2018-04-10 14:28:10.000000,1.908414e+07,9.613563e+06,1.208018e+02,4.018797e+06,8.803704e+01,,,,3
2018-04-10 14:28:11.000000,1.909116e+07,9.620776e+06,1.208004e+02,4.018945e+06,8.804226e+01,,,,3
2018-04-10 14:28:12.000000,1.909819e+07,9.628003e+06,1.207989e+02,4.019094e+06,8.804871e+01,,,,3
2018-04-10 14:28:13.000000,1.910523e+07,9.635248e+06,1.207975e+02,4.019247e+06,8.805627e+01,,,,3
