timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,T-JUS-CKGL,QGL,class
2018-10-06 16:11:08.000000,2.349817e+07,1.422889e+07,9.637629e+01,1.173266e+06,7.700291e+01,,,,0
2018-10-06 16:11:09.000000,2.349817e+07,1.422889e+07,9.637629e+01,1.173266e+06,7.700292e+01,,,,0
2018-10-06 16:11:10.000000,2.349817e+07,1.422889e+07,9.637629e+01,1.173266e+06,7.700293e+01,,,,0
2018-10-06 16:11:11.000000,2.349817e+07,1.422889e+07,9.637630e+01,1.173266e+06,7.700294e+01,,,,0
2018-10-06 16:11:12.000000,2.349817e+07,1.422889e+07,9.637630e+01,1.173266e+06,7.700295e+01,,,,0
2018-10-06 16:11:13.000000,2.349817e+07,1.422889e+07,9.637630e+01,1.173266e+06,7.700296e+01,,,,0
2018-10-06 16:11:14.000000,2.349817e+07,1.422889e+07,9.637631e+01,1.173266e+06,7.700297e+01,,,,0
2018-10-06 16:11:15.000000,2.349817e+07,1.422889e+07,9.637631e+01,1.173266e+06,7.700298e+01,,,,0
2018-10-06 16:11:16.000000,2.349817e+07,1.422889e+07,9.637631e+01,1.173266e+06,7.700299e+01,,,,0
2018-10-06 16:11:17.000000,2.349817e+07,1.422889e+07,9.637632e+01,1.173266e+06,7.700300e+01,,,,0
2018-10-06 16:11:18.000000,2.349817e+07,1.422889e+07,9.637632e+01,1.173266e+06,7.700301e+01,,,,0
2018-10-06 16:11:19.000000,2.349817e+07,1.422889e+07,9.637632e+01,1.173266e+06,7.700302e+01,,,,0
2018-10-06 16:11:20.000000,2.349817e+07,1.422889e+07,9.637633e+01,1.173266e+06,7.700303e+01,,,,0
2018-10-06 16:11:21.000000,2.349817e+07,1.422889e+07,9.637633e+01,1.173266e+06,7.700304e+01,,,,0
2018-10-06 16:11:22.000000,2.349817e+07,1.422889e+07,9.637633e+01,1.173266e+06,7.700305e+01,,,,0
2018-10-06 16:11:23.000000,2.349817e+07,1.422889e+07,9.637634e+01,1.173266e+06,7.700306e+01,,,,0
2018-10-06 16:11:24.000000,2.349817e+07,1.422889e+07,9.637634e+01,1.173266e+06,7.700307e+01,,,,0
2018-10-06 16:11:25.000000,2.349817e+07,1.422889e+07,9.637634e+01,1.173266e+06,7.700308e+01,,,,0
2018-10-06 16:11:26.000000,2.349817e+07,1.422889e+07,9.637635e+01,1.173266e+06,7.700309e+01,,,,0
