timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,T-JUS-CKGL,QGL,class
2018-09-05 20:44:36.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:37.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:38.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:39.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:40.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:41.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:42.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:43.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:44.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:45.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:46.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:47.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:48.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:49.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:50.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:51.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:52.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:53.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:54.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:55.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:56.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:57.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:58.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:44:59.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:00.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:01.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:02.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:03.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:04.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:05.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:06.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:07.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:08.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:09.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:10.000000,3.040219e+02,9.997044e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:11.000000,3.040219e+02,9.997047e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:12.000000,3.040219e+02,9.997051e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:13.000000,3.040219e+02,9.997054e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:14.000000,3.040219e+02,9.997058e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:15.000000,3.040219e+02,9.997061e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:16.000000,3.040219e+02,9.997065e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:17.000000,3.040219e+02,9.997069e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:18.000000,3.040219e+02,9.997072e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:19.000000,3.040219e+02,9.997076e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:20.000000,3.040219e+02,9.997080e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:21.000000,3.040219e+02,9.997083e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:22.000000,3.040219e+02,9.997087e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:23.000000,3.040219e+02,9.997091e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:24.000000,3.040219e+02,9.997094e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:25.000000,3.040219e+02,9.997098e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:26.000000,3.040219e+02,9.997101e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:27.000000,3.040219e+02,9.997105e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:28.000000,3.040219e+02,9.997109e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:29.000000,3.040219e+02,9.997112e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:30.000000,3.040219e+02,9.997116e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:31.000000,3.040219e+02,9.997120e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:32.000000,3.040219e+02,9.997123e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:33.000000,3.040219e+02,9.997127e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:34.000000,3.040219e+02,9.997131e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:35.000000,3.040219e+02,9.997134e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:36.000000,3.040219e+02,9.997138e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:37.000000,3.040219e+02,9.997142e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:38.000000,3.040219e+02,9.997145e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:39.000000,3.040219e+02,9.997149e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:40.000000,3.040219e+02,9.997152e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:41.000000,3.040219e+02,9.997156e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:42.000000,3.040219e+02,9.997160e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:43.000000,3.040219e+02,9.997163e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:44.000000,3.040219e+02,9.997167e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:45.000000,3.040219e+02,9.997171e+01,1.050257e+02,1.996530e+01,6.003085e+01,,,,0
2018-09-05 20:45:46.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996532e+01,6.003085e+01,,,,0
2018-09-05 20:45:47.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996536e+01,6.003085e+01,,,,0
2018-09-05 20:45:48.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996540e+01,6.003085e+01,,,,0
2018-09-05 20:45:49.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996543e+01,6.003085e+01,,,,0
2018-09-05 20:45:50.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996547e+01,6.003085e+01,,,,0
2018-09-05 20:45:51.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996551e+01,6.003085e+01,,,,0
2018-09-05 20:45:52.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996554e+01,6.003085e+01,,,,0
2018-09-05 20:45:53.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996558e+01,6.003085e+01,,,,0
2018-09-05 20:45:54.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996561e+01,6.003085e+01,,,,0
2018-09-05 20:45:55.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996565e+01,6.003085e+01,,,,0
2018-09-05 20:45:56.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996569e+01,6.003085e+01,,,,0
2018-09-05 20:45:57.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996572e+01,6.003085e+01,,,,0
2018-09-05 20:45:58.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996576e+01,6.003085e+01,,,,0
2018-09-05 20:45:59.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996580e+01,6.003085e+01,,,,0
2018-09-05 20:46:00.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996583e+01,6.003085e+01,,,,0
2018-09-05 20:46:01.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996587e+01,6.003085e+01,,,,0
2018-09-05 20:46:02.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996591e+01,6.003085e+01,,,,0
2018-09-05 20:46:03.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996594e+01,6.003085e+01,,,,0
2018-09-05 20:46:04.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996598e+01,6.003085e+01,,,,0
2018-09-05 20:46:05.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996602e+01,6.003085e+01,,,,0
2018-09-05 20:46:06.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996605e+01,6.003085e+01,,,,0
2018-09-05 20:46:07.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996609e+01,6.003085e+01,,,,0
2018-09-05 20:46:08.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996612e+01,6.003085e+01,,,,0
2018-09-05 20:46:09.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996616e+01,6.003085e+01,,,,0
2018-09-05 20:46:10.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996620e+01,6.003085e+01,,,,0
2018-09-05 20:46:11.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996623e+01,6.003085e+01,,,,0
2018-09-05 20:46:12.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996627e+01,6.003085e+01,,,,0
2018-09-05 20:46:13.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996631e+01,6.003085e+01,,,,0
2018-09-05 20:46:14.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996634e+01,6.003085e+01,,,,0
2018-09-05 20:46:15.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996638e+01,6.003085e+01,,,,0
2018-09-05 20:46:16.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996642e+01,6.003085e+01,,,,0
2018-09-05 20:46:17.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996645e+01,6.003085e+01,,,,0
2018-09-05 20:46:18.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996649e+01,6.003085e+01,,,,0
2018-09-05 20:46:19.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996652e+01,6.003085e+01,,,,0
2018-09-05 20:46:20.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996656e+01,6.003085e+01,,,,0
2018-09-05 20:46:21.000000,3.040219e+02,9.997172e+01,1.050257e+02,1.996658e+01,6.003085e+01,,,,0
2018-09-05 20:46:22.000000,3.040220e+02,9.997172e+01,1.050257e+02,1.996658e+01,6.003085e+01,,,,0
2018-09-05 20:46:23.000000,3.040220e+02,9.997172e+01,1.050257e+02,1.996658e+01,6.003085e+01,,,,0
2018-09-05 20:46:24.000000,3.040220e+02,9.997172e+01,1.050257e+02,1.996658e+01,6.003085e+01,,,,0
2018-09-05 20:46:25.000000,3.040221e+02,9.997172e+01,1.050257e+02,1.996658e+01,6.003085e+01,,,,0
2018-09-05 20:46:26.000000,3.040221e+02,9.997172e+01,1.050257e+02,1.996658e+01,6.003085e+01,,,,0
2018-09-05 20:46:27.000000,3.040221e+02,9.997172e+01,1.050257e+02,1.996658e+01,6.003085e+01,,,,0
2018-09-05 20:46:28.000000,3.040222e+02,9.997172e+01,1.050257e+02,1.996658e+01,6.003085e+01,,,,0
2018-09-05 20:46:29.000000,3.040222e+02,9.997172e+01,1.050257e+02,1.996658e+01,6.003085e+01,,,,0
2018-09-05 20:46:30.000000,3.040222e+02,9.997172e+01,1.050257e+02,1.996658e+01,6.003085e+01,,,,0
2018-09-05 20:46:31.000000,3.040223e+02,9.997172e+01,1.050257e+02,1.996658e+01,6.003085e+01,,,,0
2018-09-05 20:46:32.000000,3.040223e+02,9.997172e+01,1.050257e+02,1.996658e+01,6.003085e+01,,,,0
2018-09-05 20:46:33.000000,3.040223e+02,9.997172e+01,1.050257e+02,1.996658e+01,6.003085e+01,,,,0
2018-09-05 20:46:34.000000,3.040224e+02,9.997172e+01,1.050257e+02,1.996658e+01,6.003085e+01,,,,0
2018-09-05 20:46:35.000000,3.040224e+02,9.997172e+01,1.050257e+02,1.996658e+01,6.003085e+01,,,,0
2018-09-05 20:46:36.000000,3.040224e+02,9.997172e+01,1.050257e+02,1.996658e+01,6.003085e+01,,,,0
2018-09-05 20:46:37.000000,3.040225e+02,9.997172e+01,1.050257e+02,1.996658e+01,6.003085e+01,,,,0
2018-09-05 20:46:38.000000,3.040225e+02,9.997172e+01,1.050257e+02,1.996658e+01,6.003085e+01,,,,0
2018-09-05 20:46:39.000000,3.040225e+02,9.997172e+01,1.050257e+02,1.996658e+01,6.003085e+01,,,,0
