timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,T-JUS-CKGL,QGL,class
2017-08-01 06:36:14.000000,4.485805e+07,1.837356e+07,1.185515e+02,2.538996e+06,7.898969e+01,1.302262e+06,,0.000000e+00,0
2017-08-01 06:36:15.000000,4.485805e+07,1.837356e+07,1.185515e+02,2.538995e+06,7.898969e+01,1.302261e+06,,0.000000e+00,0
2017-08-01 06:36:16.000000,4.485805e+07,1.837356e+07,1.185515e+02,2.538995e+06,7.898969e+01,1.302260e+06,,0.000000e+00,0
2017-08-01 06:36:17.000000,4.485805e+07,1.837356e+07,1.185515e+02,2.538994e+06,7.898969e+01,1.302259e+06,,0.000000e+00,0
2017-08-01 06:36:18.000000,4.485805e+07,1.837356e+07,1.185515e+02,2.538993e+06,7.898969e+01,1.302258e+06,,0.000000e+00,0
2017-08-01 06:36:19.000000,4.485805e+07,1.837356e+07,1.185515e+02,2.538993e+06,7.898969e+01,1.302257e+06,,0.000000e+00,0
2017-08-01 06:36:20.000000,4.485805e+07,1.837356e+07,1.185515e+02,2.538992e+06,7.898969e+01,1.302256e+06,,0.000000e+00,0
2017-08-01 06:36:21.000000,4.485805e+07,1.837356e+07,1.185515e+02,2.538991e+06,7.898969e+01,1.302255e+06,,0.000000e+00,0
2017-08-01 06:36:22.000000,4.485805e+07,1.837356e+07,1.185515e+02,2.538990e+06,7.898969e+01,1.302254e+06,,0.000000e+00,0
2017-08-01 06:36:23.000000,4.485805e+07,1.837356e+07,1.185515e+02,2.538990e+06,7.898969e+01,1.302253e+06,,0.000000e+00,0
2017-08-01 06:36:24.000000,4.485805e+07,1.837356e+07,1.185515e+02,2.538989e+06,7.898969e+01,1.302252e+06,,0.000000e+00,0
2017-08-01 06:36:25.000000,4.485805e+07,1.837356e+07,1.185515e+02,2.538988e+06,7.898969e+01,1.302251e+06,,0.000000e+00,0
2017-08-01 06:36:26.000000,4.485805e+07,1.837356e+07,1.185515e+02,2.538988e+06,7.898969e+01,1.302250e+06,,0.000000e+00,0
2017-08-01 06:36:27.000000,4.485805e+07,1.837356e+07,1.185515e+02,2.538987e+06,7.898969e+01,1.302250e+06,,0.000000e+00,0
2017-08-01 06:36:28.000000,4.485805e+07,1.837356e+07,1.185515e+02,2.538986e+06,7.898969e+01,1.302249e+06,,0.000000e+00,0
2017-08-01 06:36:29.000000,4.485805e+07,1.837356e+07,1.185515e+02,2.538986e+06,7.898969e+01,1.302248e+06,,0.000000e+00,0
2017-08-01 06:36:30.000000,4.485805e+07,1.837356e+07,1.185515e+02,2.538985e+06,7.898969e+01,1.302247e+06,,0.000000e+00,0
