timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,T-JUS-CKGL,QGL,class
2014-03-18 16:02:20.000000,3.230891e+07,7.318834e+06,9.938792e+01,3.315979e+06,4.563875e+01,1.657927e+07,,0.000000e+00,0
2014-03-18 16:02:21.000000,3.230891e+07,7.319499e+06,9.938728e+01,3.319390e+06,4.566558e+01,1.657927e+07,,0.000000e+00,0
2014-03-18 16:02:22.000000,3.230891e+07,7.320164e+06,9.938662e+01,3.322802e+06,4.569242e+01,1.657927e+07,,0.000000e+00,0
2014-03-18 16:02:23.000000,3.230891e+07,7.320829e+06,9.938597e+01,3.326214e+06,4.571926e+01,1.657927e+07,,0.000000e+00,0
2014-03-18 16:02:24.000000,3.230891e+07,7.321494e+06,9.938532e+01,3.329626e+06,4.574609e+01,1.657927e+07,,0.000000e+00,0
2014-03-18 16:02:25.000000,3.230891e+07,7.322159e+06,9.938467e+01,3.319764e+06,4.577293e+01,1.657927e+07,,0.000000e+00,0
2014-03-18 16:02:26.000000,3.230891e+07,7.322824e+06,9.938402e+01,3.309903e+06,4.579977e+01,1.657927e+07,,0.000000e+00,0
2014-03-18 16:02:27.000000,3.230891e+07,7.323489e+06,9.938337e+01,3.300041e+06,4.582660e+01,1.657927e+07,,0.000000e+00,0
2014-03-18 16:02:28.000000,3.230891e+07,7.324154e+06,9.938271e+01,3.290179e+06,4.585344e+01,1.657927e+07,,0.000000e+00,0
2014-03-18 16:02:29.000000,3.230891e+07,7.324819e+06,9.938206e+01,3.280317e+06,4.588028e+01,1.657927e+07,,0.000000e+00,0
2014-03-18 16:02:30.000000,3.230891e+07,7.325484e+06,9.938142e+01,3.270455e+06,4.590711e+01,1.657927e+07,,0.000000e+00,0
2014-03-18 16:02:31.000000,3.230891e+07,7.326149e+06,9.938076e+01,3.260593e+06,4.593395e+01,1.657927e+07,,0.000000e+00,0
2014-03-18 16:02:32.000000,3.230891e+07,7.326814e+06,9.938011e+01,3.250732e+06,4.596079e+01,1.657927e+07,,0.000000e+00,0
2014-03-18 16:02:33.000000,3.230891e+07,7.327479e+06,9.937946e+01,3.240870e+06,4.598763e+01,1.657927e+07,,0.000000e+00,0
2014-03-18 16:02:34.000000,3.230891e+07,7.328144e+06,9.937881e+01,3.231008e+06,4.601446e+01,1.657927e+07,,0.000000e+00,0
2014-03-18 16:02:35.000000,3.230891e+07,7.328809e+06,9.937816e+01,3.221146e+06,4.604130e+01,1.657927e+07,,0.000000e+00,0
2014-03-18 16:02:36.000000,3.230891e+07,7.329474e+06,9.937751e+01,3.211284e+06,4.606813e+01,1.657927e+07,,0.000000e+00,0
2014-03-18 16:02:37.000000,3.230891e+07,7.330139e+06,9.937685e+01,3.201423e+06,4.609497e+01,1.657926e+07,,0.000000e+00,0
2014-03-18 16:02:38.000000,3.230891e+07,7.330804e+06,9.937621e+01,3.191561e+06,4.612181e+01,1.657926e+07,,0.000000e+00,0
2014-03-18 16:02:39.000000,3.230891e+07,7.331469e+06,9.937556e+01,3.181699e+06,4.614864e+01,1.657926e+07,,0.000000e+00,0
2014-03-18 16:02:40.000000,3.230891e+07,7.332133e+06,9.937490e+01,3.171837e+06,4.617548e+01,1.657926e+07,,0.000000e+00,0
2014-03-18 16:02:41.000000,3.230891e+07,7.332799e+06,9.937425e+01,3.161975e+06,4.620232e+01,1.657926e+07,,0.000000e+00,0
2014-03-18 16:02:42.000000,3.230891e+07,7.333464e+06,9.937360e+01,3.152114e+06,4.622915e+01,1.657926e+07,,0.000000e+00,0
2014-03-18 16:02:43.000000,3.230891e+07,7.334129e+06,9.937295e+01,3.142252e+06,4.625599e+01,1.657926e+07,,0.000000e+00,0
2014-03-18 16:02:44.000000,3.230891e+07,7.334794e+06,9.937230e+01,3.132390e+06,4.628283e+01,1.657926e+07,,0.000000e+00,0
2014-03-18 16:02:45.000000,3.230891e+07,7.335458e+06,9.936904e+01,3.122528e+06,4.630966e+01,1.657926e+07,,0.000000e+00,0
2014-03-18 16:02:46.000000,3.230891e+07,7.336124e+06,9.936579e+01,3.112666e+06,4.633650e+01,1.657926e+07,,0.000000e+00,0
2014-03-18 16:02:47.000000,3.230891e+07,7.336789e+06,9.936253e+01,3.102805e+06,4.636334e+01,1.657926e+07,,0.000000e+00,0
2014-03-18 16:02:48.000000,3.230891e+07,7.337453e+06,9.935928e+01,3.092943e+06,4.639017e+01,1.657926e+07,,0.000000e+00,0
2014-03-18 16:02:49.000000,3.230891e+07,7.338119e+06,9.935603e+01,3.083081e+06,4.641701e+01,1.657926e+07,,0.000000e+00,0
