timestamp,P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,P-JUS-CKGL,T-JUS-CKGL,QGL,class
2014-03-14 18:00:00.000000,3.230891e+07,1.528288e+07,8.605955e+01,7.645186e+06,2.635662e+01,1.665278e+07,,0.000000e+00,105
2014-03-14 18:00:01.000000,3.230891e+07,1.528271e+07,8.605999e+01,7.645306e+06,2.635722e+01,1.665278e+07,,0.000000e+00,105
2014-03-14 18:00:02.000000,3.230891e+07,1.528255e+07,8.606042e+01,7.645427e+06,2.635782e+01,1.665278e+07,,0.000000e+00,105
2014-03-14 18:00:03.000000,3.230891e+07,1.528238e+07,8.606086e+01,7.645548e+06,2.635842e+01,1.665278e+07,,0.000000e+00,105
2014-03-14 18:00:04.000000,3.230891e+07,1.528221e+07,8.606129e+01,7.645669e+06,2.635902e+01,1.665278e+07,,0.000000e+00,105
2014-03-14 18:00:05.000000,3.230891e+07,1.528204e+07,8.606173e+01,7.645789e+06,2.635962e+01,1.665278e+07,,0.000000e+00,105
2014-03-14 18:00:06.000000,3.230891e+07,1.528188e+07,8.606217e+01,7.645910e+06,2.636022e+01,1.665278e+07,,0.000000e+00,105
2014-03-14 18:00:07.000000,3.230891e+07,1.528171e+07,8.606261e+01,7.646030e+06,2.636081e+01,1.665278e+07,,0.000000e+00,105
2014-03-14 18:00:08.000000,3.230891e+07,1.528154e+07,8.606304e+01,7.646151e+06,2.636141e+01,1.665278e+07,,0.000000e+00,105
2014-03-14 18:00:09.000000,3.230891e+07,1.528137e+07,8.606348e+01,7.646272e+06,2.636201e+01,1.665278e+07,,0.000000e+00,105
2014-03-14 18:00:10.000000,3.230891e+07,1.528121e+07,8.606391e+01,7.646392e+06,2.636261e+01,1.665278e+07,,0.000000e+00,105
2014-03-14 18:00:11.000000,3.230891e+07,1.528104e+07,8.606435e+01,7.646513e+06,2.636321e+01,1.665278e+07,,0.000000e+00,105
2014-03-14 18:00:12.000000,3.230891e+07,1.528087e+07,8.606479e+01,7.646634e+06,2.636381e+01,1.665279e+07,,0.000000e+00,105
2014-03-14 18:00:13.000000,3.230891e+07,1.528071e+07,8.606522e+01,7.646754e+06,2.636441e+01,1.665279e+07,,0.000000e+00,105
2014-03-14 18:00:14.000000,3.230891e+07,1.528054e+07,8.606566e+01,7.646875e+06,2.636500e+01,1.665279e+07,,0.000000e+00,105
2014-03-14 18:00:15.000000,3.230891e+07,1.528038e+07,8.606609e+01,7.646996e+06,2.636560e+01,1.665279e+07,,0.000000e+00,105
2014-03-14 18:00:16.000000,3.230891e+07,1.528021e+07,8.606654e+01,7.647116e+06,2.636620e+01,1.665279e+07,,0.000000e+00,105
2014-03-14 18:00:17.000000,3.230891e+07,1.528004e+07,8.606697e+01,7.647237e+06,2.636680e+01,1.665279e+07,,0.000000e+00,105
2014-03-14 18:00:18.000000,3.230891e+07,1.527988e+07,8.606741e+01,7.647357e+06,2.636740e+01,1.665279e+07,,0.000000e+00,105
2014-03-14 18:00:19.000000,3.230891e+07,1.527971e+07,8.606784e+01,7.647478e+06,2.636800e+01,1.665279e+07,,0.000000e+00,105
2014-03-14 18:00:20.000000,3.230891e+07,1.527955e+07,8.606828e+01,7.647599e+06,2.636860e+01,1.665279e+07,,0.000000e+00,105
2014-03-14 18:00:21.000000,3.230891e+07,1.527938e+07,8.606872e+01,7.647720e+06,2.636920e+01,1.665279e+07,,0.000000e+00,105
2014-03-14 18:00:22.000000,3.230891e+07,1.527921e+07,8.606915e+01,7.647840e+06,2.636979e+01,1.665279e+07,,0.000000e+00,105
2014-03-14 18:00:23.000000,3.230891e+07,1.527905e+07,8.606959e+01,7.647961e+06,2.637039e+01,1.665279e+07,,0.000000e+00,105
2014-03-14 18:00:24.000000,3.230891e+07,1.527888e+07,8.607002e+01,7.648081e+06,2.637099e+01,1.665279e+07,,0.000000e+00,105
2014-03-14 18:00:25.000000,3.230891e+07,1.527871e+07,8.607046e+01,7.648202e+06,2.637159e+01,1.665279e+07,,0.000000e+00,105
2014-03-14 18:00:26.000000,3.230891e+07,1.527855e+07,8.607090e+01,7.648322e+06,2.637219e+01,1.665279e+07,,0.000000e+00,105
2014-03-14 18:00:27.000000,3.230891e+07,1.527838e+07,8.607133e+01,7.648443e+06,2.637279e+01,1.665279e+07,,0.000000e+00,105
2014-03-14 18:00:28.000000,3.230891e+07,1.527822e+07,8.607177e+01,7.648563e+06,2.637339e+01,1.665279e+07,,0.000000e+00,105
2014-03-14 18:00:29.000000,3.230891e+07,1.527805e+07,8.607220e+01,7.648685e+06,2.637398e+01,1.665280e+07,,0.000000e+00,105
2014-03-14 18:00:30.000000,3.230891e+07,1.527788e+07,8.607264e+01,7.648805e+06,2.637458e+01,1.665280e+07,,0.000000e+00,105
2014-03-14 18:00:31.000000,3.230891e+07,1.527772e+07,8.607308e+01,7.648926e+06,2.637518e+01,1.665280e+07,,0.000000e+00,105
2014-03-14 18:00:32.000000,3.230891e+07,1.527755e+07,8.607352e+01,7.649046e+06,2.637578e+01,1.665280e+07,,0.000000e+00,105
2014-03-14 18:00:33.000000,3.230891e+07,1.527738e+07,8.607395e+01,7.649167e+06,2.637638e+01,1.665280e+07,,0.000000e+00,105
2014-03-14 18:00:34.000000,3.230891e+07,1.527722e+07,8.607439e+01,7.649287e+06,2.637698e+01,1.665280e+07,,0.000000e+00,105
2014-03-14 18:00:35.000000,3.230891e+07,1.527705e+07,8.607482e+01,7.649408e+06,2.637758e+01,1.665280e+07,,0.000000e+00,105
2014-03-14 18:00:36.000000,3.230891e+07,1.527688e+07,8.607526e+01,7.649529e+06,2.637818e+01,1.665280e+07,,0.000000e+00,105
2014-03-14 18:00:37.000000,3.230891e+07,1.527672e+07,8.607570e+01,7.649650e+06,2.637877e+01,1.665280e+07,,0.000000e+00,105
2014-03-14 18:00:38.000000,3.230891e+07,1.527655e+07,8.607613e+01,7.649770e+06,2.637937e+01,1.665280e+07,,0.000000e+00,105
2014-03-14 18:00:39.000000,3.230891e+07,1.527639e+07,8.607657e+01,7.649891e+06,2.637997e+01,1.665280e+07,,0.000000e+00,105
